Species	Ks
LMA_LMB	0.236524
LMA_LMB	0.408005
LMA_LMB	0.283956
LMA_LMB	0.0669993
LMA_LMB	0.390496
LMA_LMB	0.0460069
LMA_LMB	0.361483
LMA_LMB	0.0902527
LMA_LMB	0.198885
LMA_LMB	0.311549
LMA_LMB	0.639624
LMA_LMB	0.500556
LMA_LMB	0.177934
LMA_LMB	0.239617
LMA_LMB	0.380682
LMA_LMB	0.29397
LMA_LMB	0.289505
LMA_LMB	0.12137
LMA_LMB	0.286509
LMA_LMB	0.0279938
LMA_LMB	0.274533
LMA_LMB	0.195507
LMA_LMB	0.283285
LMA_LMB	0.105544
LMA_LMB	0.0405924
LMA_LMB	0.259157
LMA_LMB	0.181559
LMA_LMB	0.229104
LMA_LMB	0.292063
LMA_LMB	0.348237
LMA_LMB	0.414634
LMA_LMB	0.293436
LMA_LMB	0.569251
LMA_LMB	0.1417
LMA_LMB	0.181592
LMA_LMB	0.470833
LMA_LMB	0.216595
LMA_LMB	0.397229
LMA_LMB	0.121973
LMA_LMB	0.10299
LMA_LMB	0.120253
LMA_LMB	0.220137
LMA_LMB	0.0456323
LMA_LMB	0.0690728
LMA_LMB	0.557983
LMA_LMB	0.386667
LMA_LMB	0.295687
LMA_LMB	0.156289
LMA_LMB	0.0377255
LMA_LMB	0.167845
LMA_LMB	0.18225
LMA_LMB	0.042394
LMA_LMB	0.237454
LMA_LMB	0.13869
LMA_LMB	0.531815
LMA_LMB	0.000835073
LMA_LMB	0.0264741
LMA_LMB	0.374468
LMA_LMB	0.0634518
LMA_LMB	0.668342
LMA_LMB	0.122083
LMA_LMB	1.25473
LMA_LMB	0.337179
LMA_LMB	0.127076
LMA_LMB	0.1469
LMA_LMB	0.13275
LMA_LMB	0.116705
LMA_LMB	0.0850077
LMA_LMB	0.39823
LMA_LMB	0.0986595
LMA_LMB	0.0636792
LMA_LMB	0.353805
LMA_LMB	0.341479
LMA_LMB	0.0467706
LMA_LMB	0.106017
LMA_LMB	0.0866511
LMA_LMB	0.0921273
LMA_LMB	0.256536
LMA_LMB	0.375516
LMA_LMB	0.00128866
LMA_LMB	0.317901
LMA_LMB	0.227045
LMA_LMB	0.0501213
LMA_LMB	0.58104
LMA_LMB	0.765957
LMA_LMB	0.0981183
LMA_LMB	0.451537
LMA_LMB	0.156678
LMA_LMB	0.177027
LMA_LMB	0.162602
LMA_LMB	0.260135
LMA_LMB	0.0989691
LMA_LMB	0.078217
LMA_LMB	0.323383
LMA_LMB	0.163585
LMA_LMB	0.0436187
LMA_LMB	0.269928
LMA_LMB	0.294385
LMA_LMB	0.452797
LMA_LMB	0.022324
LMA_LMB	0.300885
LMA_LMB	0.190176
LMA_LMB	0.371936
LMA_LMB	0.322581
LMA_LMB	0.0439024
LMA_LMB	0.158621
LMA_LMB	0.0835702
LMA_LMB	0.16423
LMA_LMB	0.0345528
LMA_LMB	0.20643
LMA_LMB	0.197411
LMA_LMB	0.152686
LMA_LMB	0.331522
LMA_LMB	0.247505
LMA_LMB	0.452316
LMA_LMB	0.22722
LMA_LMB	0.184066
LMA_LMB	0.0488246
LMA_LMB	0.312354
LMA_LMB	0.0718336
LMA_LMB	0.21697
LMA_LMB	0.225243
LMA_LMB	0.0984427
LMA_LMB	0.0996241
LMA_LMB	0.108333
LMA_LMB	0.243112
LMA_LMB	0.132776
LMA_LMB	0.100147
LMA_LMB	0.131994
LMA_LMB	0.0134303
LMA_LMB	0.364706
LMA_LMB	0.351695
LMA_LMB	0.337007
LMA_LMB	0.288823
LMA_LMB	0.598883
LMA_LMB	0.196793
LMA_LMB	0.257143
LMA_LMB	0.579065
LMA_LMB	0.160584
LMA_LMB	0.320588
LMA_LMB	0.044282
LMA_LMB	0.208589
LMA_LMB	0.482979
LMA_LMB	0.22571
LMA_LMB	0.102735
LMA_LMB	0.266484
LMA_LMB	0.249351
LMA_LMB	0.340476
LMA_LMB	0.280603
LMA_LMB	0.202186
LMA_LMB	0.0889724
LMA_LMB	0.347651
LMA_LMB	0.192394
LMA_LMB	0.332969
LMA_LMB	0.529893
LMA_LMB	0.312394
LMA_LMB	0.14965
LMA_LMB	0.0663539
LMA_LMB	0.150059
LMA_LMB	0.240955
LMA_LMB	0.120867
LMA_LMB	0.333333
LMA_LMB	0.0945946
LMA_LMB	0.164921
LMA_LMB	0.319424
LMA_LMB	0.119342
LMA_LMB	0.28447
LMA_LMB	0.705882
LMA_LMB	0.253863
LMA_LMB	0.194245
LMA_LMB	0.106195
LMA_LMB	0.109225
LMA_LMB	0.666667
LMA_LMB	0.207944
LMA_LMB	0.182609
LMA_LMB	0.200586
LMA_LMB	0.177143
LMA_LMB	0.15035
LMA_LMB	0.157051
LMA_LMB	0.0782241
LMA_LMB	0.449725
LMA_LMB	0.61435
LMA_LMB	0.0896226
LMA_LMB	0.403304
LMA_LMB	0.304035
LMA_LMB	0.131852
LMA_LMB	0.259259
LMA_LMB	0.3049
LMA_LMB	0.486546
LMA_LMB	0.13691
LMA_LMB	0.0399516
LMA_LMB	0.070407
LMA_LMB	0.173416
LMA_LMB	0.606264
LMA_LMB	0.0231214
LMA_LMB	0.0906832
LMA_LMB	0.265367
LMA_LMB	0.205849
LMA_LMB	0.202216
LMA_LMB	0.692308
LMA_LMB	0.0552408
LMA_LMB	0.262228
LMA_LMB	0.146293
LMA_LMB	0.336007
LMA_LMB	0.23029
LMA_LMB	0.555959
LMA_LMB	0.0842349
LMA_LMB	0.226141
LMA_LMB	0.0897436
LMA_LMB	0.0507412
LMA_LMB	0.279503
LMA_LMB	0.808564
LMA_LMB	0.0702501
LMA_LMB	0.10022
LMA_LMB	0.110852
LMA_LMB	0.135135
LMA_LMB	0.426801
LMA_LMB	0.536304
LMA_LMB	0.12973
LMA_LMB	0.167712
LMA_LMB	0.547389
LMA_LMB	0.185289
LMA_LMB	0.332253
LMA_LMB	0.11284
LMA_LMB	0.223214
LMA_LMB	0.165814
LMA_LMB	0.310195
LMA_LMB	0.109749
LMA_LMB	0.330275
LMA_LMB	0.162455
LMA_LMB	0.274566
LMA_LMB	0.563948
LMA_LMB	0.132738
LMA_LMB	0.20208
LMA_LMB	0.160209
LMA_LMB	0.202916
LMA_LMB	0.168582
LMA_LMB	0.181967
LMA_LMB	0.0770042
LMA_LMB	0.478134
LMA_LMB	0.0429836
LMA_LMB	0.190803
LMA_LMB	0.102534
LMA_LMB	0.203661
LMA_LMB	0.460084
LMA_LMB	0.234672
LMA_LMB	0.0319426
LMA_LMB	0.269868
LMA_LMB	0.266376
LMA_LMB	0.0778894
LMA_LMB	0.151367
LMA_LMB	0.0724417
LMA_LMB	0.235833
LMA_LMB	0.210151
LMA_LMB	0.231047
LMA_LMB	0.162673
LMA_LMB	0.218618
LMA_LMB	0.450899
LMA_LMB	0.210652
LMA_LMB	0.249631
LMA_LMB	0.589942
LMA_LMB	0.175241
LMA_LMB	0.450753
LMA_LMB	0.203243
LMA_LMB	0.206566
LMA_LMB	0.131579
LMA_LMB	0.170483
LMA_LMB	0.0753927
LMA_LMB	0.231884
LMA_LMB	0.169546
LMA_LMB	0.20948
LMA_LMB	0.404993
LMA_LMB	0.386037
LMA_LMB	0.365625
LMA_LMB	0.0554662
LMA_LMB	0.28211
LMA_LMB	0.170338
LMA_LMB	0.269089
LMA_LMB	0.549284
LMA_LMB	0.000907441
LMA_LMB	0.0934783
LMA_LMB	0.278802
LMA_LMB	0.686567
LMA_LMB	0.288889
LMA_LMB	0.555556
LMA_LMB	0.561818
LMA_LMB	0.308571
LMA_LMB	0.445545
LMA_LMB	0.21499
LMA_LMB	0.357983
LMA_LMB	0.391729
LMA_LMB	0.102713
LMA_LMB	0.110662
LMA_LMB	0.347275
LMA_LMB	0.20625
LMA_LMB	0.0966057
LMA_LMB	0.109043
LMA_LMB	0.263248
LMA_LMB	0.0314961
LMA_LMB	0.600642
LMA_LMB	0.187783
LMA_LMB	0.207792
LMA_LMB	0.207221
LMA_LMB	0.0405041
LMA_LMB	0.165692
LMA_LMB	0.38992
LMA_LMB	0.120222
LMA_LMB	0.250558
LMA_LMB	0.112088
LMA_LMB	0.709854
LMA_LMB	0.224044
LMA_LMB	0.197674
LMA_LMB	0.25
LMA_LMB	0.051139
LMA_LMB	0.194012
LMA_LMB	0.211708
LMA_LMB	0.250597
LMA_LMB	0.232791
LMA_LMB	0.0858469
LMA_LMB	0.13798
LMA_LMB	0.13
LMA_LMB	0.382353
LMA_LMB	0.120321
LMA_LMB	0.454315
LMA_LMB	0.179837
LMA_LMB	0.117002
LMA_LMB	0.0664311
LMA_LMB	0.248691
LMA_LMB	0.0614334
LMA_LMB	0.259547
LMA_LMB	0.261745
LMA_LMB	0.0813424
LMA_LMB	0.253954
LMA_LMB	0.330946
LMA_LMB	0.16776
LMA_LMB	0.230453
LMA_LMB	0.16624
LMA_LMB	0.0955154
LMA_LMB	0.131968
LMA_LMB	0.0707851
LMA_LMB	0.0764463
LMA_LMB	0.407216
LMA_LMB	0.128603
LMA_LMB	0.0977799
LMA_LMB	0.51363
LMA_LMB	0.476578
LMA_LMB	0.258893
LMA_LMB	0.0810811
LMA_LMB	0.393798
LMA_LMB	0.197092
LMA_LMB	0.492362
LMA_LMB	0.0976864
LMA_LMB	0.436031
LMA_LMB	0.201097
LMA_LMB	0.0404814
LMA_LMB	0.242915
LMA_LMB	0.101416
LMA_LMB	0.306204
LMA_LMB	0.492945
LMA_LMB	0.15812
LMA_LMB	0.35806
LMA_LMB	0.292727
LMA_LMB	0.176628
LMA_LMB	0.0174216
LMA_LMB	0.154127
LMA_LMB	0.370315
LMA_LMB	0.553571
LMA_LMB	0.468548
LMA_LMB	0.0475723
LMA_LMB	0.987768
LMA_LMB	0.660546
LMA_LMB	0.130346
LMA_LMB	0.200886
LMA_LMB	0.187356
LMA_LMB	0.50597
LMA_LMB	0.642026
LMA_LMB	0.385279
LMA_LMB	0.0388548
LMA_LMB	0.323427
LMA_LMB	0.133333
LMA_LMB	0.205821
LMA_LMB	0.230912
LMA_LMB	0.511057
LMA_LMB	0.351913
LMA_LMB	0.165116
LMA_LMB	0.350438
LMA_LMB	0.262827
LMA_LMB	0.111403
LMA_LMB	0.0779977
LMA_LMB	0.0763666
LMA_LMB	0.176913
LMA_LMB	1.01739
LMA_LMB	0.0719538
LMA_LMB	0.426728
LMA_LMB	0.171329
LMA_LMB	0.428571
LMA_LMB	0.194279
LMA_LMB	0.249527
LMA_LMB	0.157407
LMA_LMB	0.153846
LMA_LMB	0.302548
LMA_LMB	0.160221
LMA_LMB	0.492647
LMA_LMB	0.0615452
LMA_LMB	0.37803
LMA_LMB	0.162127
LMA_LMB	0.241935
LMA_LMB	0.415254
LMA_LMB	0.308894
LMA_LMB	0.261021
LMA_LMB	0.143177
LMA_LMB	0.286545
LMA_LMB	0.139364
LMA_LMB	0.109705
LMA_LMB	0.343057
LMA_LMB	0.434548
LMA_LMB	0.3311
LMA_LMB	0.0554273
LMA_LMB	0.223301
LMA_LMB	0.197822
LMA_LMB	0.184834
LMA_LMB	0.0681981
LMA_LMB	0.114943
LMA_LMB	0.0952621
LMA_LMB	0.148061
LMA_LMB	0.186198
LMA_LMB	0.0815914
LMA_LMB	0.150099
LMA_LMB	0.0843806
LMA_LMB	0.144295
LMA_LMB	0.0552105
LMA_LMB	0.214137
LMA_LMB	0.11655
LMA_LMB	0.0381679
LMA_LMB	0.223824
LMA_LMB	0.218301
LMA_LMB	0.684455
LMA_LMB	0.309467
LMA_LMB	0.12684
LMA_LMB	0.41436
LMA_LMB	0.365405
LMA_LMB	0.631285
LMA_LMB	0.0952744
LMA_LMB	0.336082
LMA_LMB	0.229907
LMA_LMB	0.328814
LMA_LMB	0.327423
LMA_LMB	0.381317
LMA_LMB	0.117759
LMA_LMB	0.279532
LMA_LMB	0.0391506
LMA_LMB	0.295872
LMA_LMB	0.306931
LMA_LMB	0.186667
LMA_LMB	0.1008
LMA_LMB	0.50823
LMA_LMB	0.129242
LMA_LMB	0.662234
LMA_LMB	0.479701
LMA_LMB	0.0772849
LMA_LMB	0.773639
LMA_LMB	0.186349
LMA_LMB	0.59464
LMA_LMB	0.574656
LMA_LMB	0.0623281
LMA_LMB	0.317001
LMA_LMB	0.050775
LMA_LMB	0.476498
LMA_LMB	0.050041
LMA_LMB	0.407407
LMA_LMB	0.0290135
LMA_LMB	0.356364
LMA_LMB	0.458844
LMA_LMB	0.19202
LMA_LMB	0.137972
LMA_LMB	0.176581
LMA_LMB	0.349206
LMA_LMB	0.0801619
LMA_LMB	0.563478
LMA_LMB	0.0916388
LMA_LMB	0.0266667
LMA_LMB	0.0793037
LMA_LMB	0.260993
LMA_LMB	0.54798
LMA_LMB	0.0321543
LMA_LMB	0.193891
LMA_LMB	0.0579329
LMA_LMB	0.623874
LMA_LMB	0.117813
LMA_LMB	0.0382369
LMA_LMB	0.307515
LMA_LMB	0.118479
LMA_LMB	0.412698
LMA_LMB	0.777448
LMA_LMB	0.193508
LMA_LMB	0.150138
LMA_LMB	0.216352
LMA_LMB	0.0542813
LMA_LMB	0.246193
LMA_LMB	0.00134953
LMA_LMB	0.208696
LMA_LMB	0.0859291
LMA_LMB	1.04448
LMA_LMB	0.453812
LMA_LMB	0.33617
LMA_LMB	0.0930506
LMA_LMB	0.0322981
LMA_LMB	0.111207
LMA_LMB	0.241647
LMA_LMB	0.138673
LMA_LMB	0.129482
LMA_LMB	0.39789
LMA_LMB	0.152475
LMA_LMB	0.187739
LMA_LMB	0.0359619
LMA_LMB	0.236395
LMA_LMB	0.0574935
LMA_LMB	0.142268
LMA_LMB	0.452218
LMA_LMB	0.0872772
LMA_LMB	0.198925
LMA_LMB	0.641885
LMA_LMB	0.112082
LMA_LMB	0.267735
LMA_LMB	0.107366
LMA_LMB	0.289689
LMA_LMB	0.0823529
LMA_LMB	0.0404449
LMA_LMB	0.219027
LMA_LMB	0.331505
LMA_LMB	0
LMA_LMB	0.197504
LMA_LMB	0.230061
LMA_LMB	0.165766
LMA_LMB	0.141711
LMA_LMB	0.182476
LMA_LMB	0.416366
LMA_LMB	0.213287
LMA_LMB	0.567347
LMA_LMB	0.439822
LMA_LMB	0.175127
LMA_LMB	0.296675
LMA_LMB	0.15162
LMA_LMB	0.079118
LMA_LMB	0.155462
LMA_LMB	0.587953
LMA_LMB	0.29198
LMA_LMB	0.169661
LMA_LMB	0.118143
LMA_LMB	0.17425
LMA_LMB	0.285156
LMA_LMB	0.15378
LMA_LMB	0.0654206
LMA_LMB	0.0920848
LMA_LMB	0.0827846
LMA_LMB	0.1413
LMA_LMB	0.703264
LMA_LMB	0.159722
LMA_LMB	0.189032
LMA_LMB	0.28062
LMA_LMB	0.128342
LMA_LMB	0.125786
LMA_LMB	0.247953
LMA_LMB	0.170399
LMA_LMB	0.130388
LMA_LMB	0.144541
LMA_LMB	0.142967
LMA_LMB	0.1673
LMA_LMB	0.278795
LMA_LMB	0.0654977
LMA_LMB	0.102234
LMA_LMB	0.26087
LMA_LMB	0.209032
LMA_LMB	0.613314
LMA_LMB	0.445266
LMA_LMB	0.0503388
LMA_LMB	0.197368
LMA_LMB	0.084515
LMA_LMB	0.479362
LMA_LMB	0.244502
LMA_LMB	0.207441
LMA_LMB	0.215712
LMA_LMB	0.0392262
LMA_LMB	0.046589
LMA_LMB	0.413948
LMA_LMB	0.622461
LMA_LMB	0.151719
LMA_LMB	0.468453
LMA_LMB	0.294949
LMA_LMB	0.222386
LMA_LMB	0.243499
LMA_LMB	0.329818
LMA_LMB	0.1001
LMA_LMB	0.150799
LMA_LMB	0.617371
LMA_LMB	0.918103
LMA_LMB	0.0980843
LMA_LMB	0.291859
LMA_LMB	0.156773
LMA_LMB	0.22335
LMA_LMB	0.225592
LMA_LMB	0.137911
LMA_LMB	0.217676
LMA_LMB	0.0653686
LMA_LMB	0.255627
LMA_LMB	0.14405
LMA_LMB	0.0661241
LMA_LMB	0.063981
LMA_LMB	0.0965323
LMA_LMB	0.241725
LMA_LMB	0.133641
LMA_LMB	0.0955378
LMA_LMB	0.168203
LMA_LMB	0.238579
LMA_LMB	0.165577
LMA_LMB	0.267465
LMA_LMB	1.03074
LMA_LMB	0.1837
LMA_LMB	0.153502
LMA_LMB	0.468983
LMA_LMB	0.553004
LMA_LMB	0.565182
LMA_LMB	0.415917
LMA_LMB	0.262097
LMA_LMB	0.146707
LMA_LMB	0.277095
LMA_LMB	0.125786
LMA_LMB	0.176166
LMA_LMB	0.00174216
LMA_LMB	0.00495295
LMA_LMB	0.338517
LMA_LMB	0.0904716
LMA_LMB	0.138408
LMA_LMB	0.331765
LMA_LMB	0.0843179
LMA_LMB	0.0900746
LMA_LMB	0.343042
LMA_LMB	0.379454
LMA_LMB	0.0272817
LMA_LMB	0.171247
LMA_LMB	0.216368
LMA_LMB	0.121899
LMA_LMB	0.104108
LMA_LMB	0.134597
LMA_LMB	0.429807
LMA_LMB	0.395122
LMA_LMB	0.263682
LMA_LMB	0.456311
LMA_LMB	0.316228
LMA_LMB	0.19646
LMA_LMB	0.540948
LMA_LMB	0.267776
LMA_LMB	0.157475
LMA_LMB	0.187947
LMA_LMB	0.305177
LMA_LMB	0.210091
LMA_LMB	0.0919635
LMA_LMB	0.539185
LMA_LMB	0.176805
LMA_LMB	0.399132
LMA_LMB	0.429155
LMA_LMB	0.0411964
LMA_LMB	0.547863
LMA_LMB	0.506098
LMA_LMB	0.249387
LMA_LMB	0.340877
LMA_LMB	0.0276968
LMA_LMB	0.198689
LMA_LMB	0
LMA_LMB	0.140333
LMA_LMB	0.881874
LMA_LMB	0.255361
LMA_LMB	0.165269
LMA_LMB	0.276824
LMA_LMB	0.050905
LMA_LMB	0.210273
LMA_LMB	0.143717
LMA_LMB	0.213198
LMA_LMB	0.355219
LMA_LMB	0.735714
LMA_LMB	0.157812
LMA_LMB	0.118523
LMA_LMB	0.266344
LMA_LMB	0.508946
LMA_LMB	0.306569
LMA_LMB	0.315686
LMA_LMB	0.261261
LMA_LMB	0.223684
LMA_LMB	0.160194
LMA_LMB	0.00127065
LMA_LMB	0.182674
LMA_LMB	0.357309
LMA_LMB	0.623472
LMA_LMB	0.0306709
LMA_LMB	0.0623281
LMA_LMB	0.499592
LMA_LMB	0.284908
LMA_LMB	0.214806
LMA_LMB	0.309189
LMA_LMB	0.169209
LMA_LMB	0.150046
LMA_LMB	0.275497
LMA_LMB	0.0139057
LMA_LMB	0.552311
LMA_LMB	0.16573
LMA_LMB	0.231969
LMA_LMB	0.286147
LMA_LMB	0.0602504
LMA_LMB	0.251809
LMA_LMB	0.0695991
LMA_LMB	0.243932
LMA_LMB	0.358291
LMA_LMB	0.126362
LMA_LMB	0.412653
LMA_LMB	0.0817204
LMA_LMB	0.150624
LMA_LMB	0.441667
LMA_LMB	0.182266
LMA_LMB	0.155902
LMA_LMB	0.226087
LMA_LMB	0.0794634
LMA_LMB	0.122549
LMA_LMB	0.132216
LMA_LMB	0.188206
LMA_LMB	0.114114
LMA_LMB	0.415686
LMA_LMB	0.858108
LMA_LMB	0.189286
LMA_LMB	0.864679
LMA_LMB	0.201515
LMA_LMB	0.05027
LMA_LMB	0.187266
LMA_LMB	0.919111
LMA_LMB	0.382834
LMA_LMB	0.151456
LMA_LMB	0.107709
LMA_LMB	0.204478
LMA_LMB	0.00819672
LMA_LMB	0.507153
LMA_LMB	0.307922
LMA_LMB	0.0356394
LMA_LMB	0.091129
LMA_LMB	0.162021
LMA_LMB	0.117871
LMA_LMB	0.306063
LMA_LMB	0.588346
LMA_LMB	0.182796
LMA_LMB	0.471795
LMA_LMB	0.111311
LMA_LMB	0.0864317
LMA_LMB	0.0694224
LMA_LMB	0.398374
LMA_LMB	0.114168
LMA_LMB	0.184615
LMA_LMB	0.282759
LMA_LMB	0.255034
LMA_LMB	0.156041
LMA_LMB	0.13089
LMA_LMB	0.351456
LMA_LMB	0.342165
LMA_LMB	0.27965
LMA_LMB	0.0646298
LMA_LMB	0.604034
LMA_LMB	0.217021
LMA_LMB	0.237691
LMA_LMB	0.219941
LMA_LMB	0.418964
LMA_LMB	0.136278
LMA_LMB	0.197552
LMA_LMB	0.324324
LMA_LMB	0.116242
LMA_LMB	0.239321
LMA_LMB	0.428391
LMA_LMB	0.404286
LMA_LMB	0.171717
LMA_LMB	0.162541
LMA_LMB	0.0565949
LMA_LMB	0.105344
LMA_LMB	0.173313
LMA_LMB	0.55918
LMA_LMB	0.512702
LMA_LMB	0.29491
LMA_LMB	0.498824
LMA_LMB	0.435045
LMA_LMB	0.327889
LMA_LMB	0.0573026
LMA_LMB	0.0506757
LMA_LMB	0.131117
LMA_LMB	0.228188
LMA_LMB	0.47551
LMA_LMB	0.159601
LMA_LMB	0.162916
LMA_LMB	0.382609
LMA_LMB	0.46731
LMA_LMB	0.429403
LMA_LMB	0.556343
LMA_LMB	0.225725
LMA_LMB	0.153268
LMA_LMB	0.352066
LMA_LMB	0.260459
LMA_LMB	0.219355
LMA_LMB	0.446622
LMA_LMB	0.368098
LMA_LMB	0.024478
LMA_LMB	0.784343
LMA_LMB	0.261358
LMA_LMB	0.397468
LMA_LMB	0.39593
LMA_LMB	0.146279
LMA_LMB	0.285714
LMA_LMB	0.177215
LMA_LMB	0.29257
LMA_LMB	0.323188
LMA_LMB	0.111579
LMA_LMB	0.646806
LMA_LMB	0.231173
LMA_LMB	0.0583333
LMA_LMB	0.260154
LMA_LMB	0.316872
LMA_LMB	0.0606654
LMA_LMB	0.0515464
LMA_LMB	0.072523
LMA_LMB	0.057211
LMA_LMB	0.0362205
LMA_LMB	0.489607
LMA_LMB	0.429844
LMA_LMB	0.0726972
LMA_LMB	0.393756
LMA_LMB	0.450237
LMA_LMB	0.0723589
LMA_LMB	0.117936
LMA_LMB	0.161157
LMA_LMB	0.084141
LMA_LMB	0.000772798
LMA_LMB	0.342326
LMA_LMB	0.102041
LMA_LMB	0.37658
LMA_LMB	0.0980392
LMA_LMB	0.0234375
LMA_LMB	0.0247229
LMA_LMB	0.394477
LMA_LMB	0.0498589
LMA_LMB	0.329646
LMA_LMB	0.18439
LMA_LMB	0.0191257
LMA_LMB	0.156879
LMA_LMB	0.0418944
LMA_LMB	0.0658874
LMA_LMB	0.222563
LMA_LMB	0.475181
LMA_LMB	0.352273
LMA_LMB	0.0958409
LMA_LMB	0.192508
LMA_LMB	0.414903
LMA_LMB	0.754408
LMA_LMB	0.0824397
LMA_LMB	0.315217
LMA_LMB	0.281193
LMA_LMB	0.358414
LMA_LMB	0.22384
LMA_LMB	0.246835
LMA_LMB	0.126359
LMA_LMB	0.0785714
LMA_LMB	0.270857
LMA_LMB	0.14486
LMA_LMB	0.125493
LMA_LMB	0.0846228
LMA_LMB	0.241422
LMA_LMB	0.0384968
LMA_LMB	0.113739
LMA_LMB	0.227357
LMA_LMB	0.01443
LMA_LMB	0.0453636
LMA_LMB	0.216511
LMA_LMB	0.20198
LMA_LMB	0.0522911
LMA_LMB	0.305122
LMA_LMB	0.440397
LMA_LMB	0.0775681
LMA_LMB	0.496399
LMA_LMB	0.09375
LMA_LMB	0.059572
LMA_LMB	0.295943
LMA_LMB	0.143847
LMA_LMB	0.030814
LMA_LMB	0.0556139
LMA_LMB	0.589947
LMA_LMB	0.229229
LMA_LMB	0.104545
LMA_LMB	0.245158
LMA_LMB	0.27661
LMA_LMB	0.287823
LMA_LMB	0.332615
LMA_LMB	0.353265
LMA_LMB	0.295238
LMA_LMB	0.275418
LMA_LMB	0.180025
LMA_LMB	0.0672834
LMA_LMB	0.418212
LMA_LMB	0.0961538
LMA_LMB	0.618056
LMA_LMB	0.449438
LMA_LMB	0.138565
LMA_LMB	0.463529
LMA_LMB	0.108609
LMA_LMB	0.0632911
LMA_LMB	0.496237
LMA_LMB	0.217659
LMA_LMB	0.134387
LMA_LMB	0.28731
LMA_LMB	0.28227
LMA_LMB	0.293769
LMA_LMB	0.223342
LMA_LMB	0.217014
LMA_LMB	0.0837509
LMA_LMB	0.273719
LMA_LMB	0.328177
LMA_LMB	0.0369718
LMA_LMB	0.069869
LMA_LMB	0.0325991
LMA_LMB	0.395674
LMA_LMB	0.452493
LMA_LMB	0.087907
LMA_LMB	0.25063
LMA_LMB	0.521583
LMA_LMB	0.125
LMA_LMB	0.101952
LMA_LMB	0.0183988
LMA_LMB	0.367437
LMA_LMB	0.405333
LMA_LMB	0.396095
LMA_LMB	0.566145
LMA_LMB	0.131448
LMA_LMB	0.537433
LMA_LMB	0.295082
LMA_LMB	0.0647683
LMA_LMB	0.0815864
LMA_LMB	0.155647
LMA_LMB	0.364551
LMA_LMB	0.486689
LMA_LMB	0.135449
LMA_LMB	0.193176
LMA_LMB	0.381579
LMA_LMB	0.288225
LMA_LMB	0.106715
LMA_LMB	0.27105
LMA_LMB	0.0558948
LMA_LMB	0.295146
LMA_LMB	0.344246
LMA_LMB	0.126522
LMA_LMB	0.619048
LMA_LMB	0.0854969
LMA_LMB	0.33864
LMA_LMB	0.19642
LMA_LMB	0.106676
LMA_LMB	0.325243
LMA_LMB	0.0558464
LMA_LMB	0.164147
LMA_LMB	0.246503
LMA_LMB	0.625071
LMA_LMB	0.129325
LMA_LMB	0.00121655
LMA_LMB	0.215064
LMA_LMB	0.244681
LMA_LMB	0.110584
LMA_LMB	0.176923
LMA_LMB	0.0671909
LMA_LMB	0.0994333
LMA_LMB	0.109859
LMA_LMB	0.179732
LMA_LMB	0.20021
LMA_LMB	0.36631
LMA_LMB	0.141379
LMA_LMB	0.0520591
LMA_LMB	0.0672187
LMA_LMB	0.0309579
LMA_LMB	0.325228
LMA_LMB	0.113043
LMA_LMB	0.10835
LMA_LMB	0.260552
LMA_LMB	0.215886
LMA_LMB	0.352632
LMA_LMB	0.151175
LMA_LMB	0.289093
LMA_LMB	0.0504626
LMA_LMB	0.0813008
LMA_LMB	0.253532
LMA_LMB	0.532359
LMA_LMB	0.364807
LMA_LMB	0.272864
LMA_LMB	0.0425056
LMA_LMB	0.0930889
LMA_LMB	0.179747
LMA_LMB	0.0848574
LMA_LMB	0.116424
LMA_LMB	0.10559
LMA_LMB	0.075
LMA_LMB	0.188801
LMA_LMB	0.106195
LMA_LMB	0.068438
LMA_LMB	0.404908
LMA_LMB	0.0857588
LMA_LMB	2.08625
LMA_LMB	0.193261
LMA_LMB	0.107164
LMA_LMB	0.159459
LMA_LMB	0.188484
LMA_LMB	0.117419
LMA_LMB	0.202322
LMA_LMB	0.407059
LMA_LMB	0.307637
LMA_LMB	0.262148
LMA_LMB	0.421911
LMA_LMB	0.116505
LMA_LMB	0.152325
LMA_LMB	0.0520325
LMA_LMB	0.263021
LMA_LMB	0.305263
LMA_LMB	0.0199742
LMA_LMB	0.387097
LMA_LMB	0.308252
LMA_LMB	0.113246
LMA_LMB	0.000814332
LMA_LMB	0.164912
LMA_LMB	0.36157
LMA_LMB	0.363878
LMA_LMB	0.185
LMA_LMB	0.189677
LMA_LMB	0.422182
LMA_LMB	0.0502073
LMA_LMB	0.401845
LMA_LMB	0.13893
LMA_LMB	0.21157
LMA_LMB	0.196213
LMA_LMB	0.545838
LMA_LMB	0.174905
LMA_LMB	0.113636
LMA_LMB	0.0836478
LMA_LMB	0.172932
LMA_LMB	0.321755
LMA_LMB	0.28437
LMA_LMB	0.232987
LMA_LMB	0.634724
LMA_LMB	0.0787879
LMA_LMB	0.397321
LMA_LMB	0.17311
LMA_LMB	0.244806
LMA_LMB	0.260664
LMA_LMB	0.125502
LMA_LMB	0.129017
LMA_LMB	0.105427
LMA_LMB	0.275434
LMA_LMB	0.105664
LMA_LMB	0.513568
LMA_LMB	0.233144
LMA_LMB	0.146115
LMA_LMB	0.157504
LMA_LMB	0.217066
LMA_LMB	0.111892
LMA_LMB	0.235335
LMA_LMB	0.0919244
LMA_LMB	0.271242
